time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/entropy_loss,train/n_updates,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/loss,train/policy_gradient_loss,train/learning_rate,train/clip_range
399360,195,41.13,19.073,204,1955,-0.6275667575187981,1940,14.60770096629858,0.5875909924507141,0.1419921875,0.013508888,2.8575119972229004,-0.013745423908403609,0.0003,0.2
401408,196,41.87,18.812,203,1968,-0.6758831337094307,1950,24.95596030652523,0.7659960985183716,0.115380859375,0.0093307225,10.994142532348633,-0.017073224800697062,0.0003,0.2
403456,197,42.46,18.702,203,1981,-0.6349122929386795,1960,25.713041883707046,0.7900756001472473,0.108642578125,0.010056618,10.812060356140137,-0.014588017149071675,0.0003,0.2
405504,198,42.33,18.529000000000003,203,1994,-0.701998784020543,1970,11.468317607045174,0.6054752469062805,0.1875,0.017679222,3.888530731201172,-0.014553214657644276,0.0003,0.2
407552,199,39.89,19.531000000000002,202,2008,-0.6296506505459547,1980,12.38045910000801,0.7593872547149658,0.141357421875,0.016683906,4.015256404876709,-0.014765792587422766,0.0003,0.2
409600,200,38.66,19.695,202,2022,-0.6214738720096648,1990,11.87903393059969,0.7233716249465942,0.1330078125,0.013644692,2.9703826904296875,-0.016832848111516797,0.0003,0.2
411648,201,41.06,18.514,202,2035,-0.703645933046937,2000,12.31465812176466,0.6383582949638367,0.133544921875,0.01487431,6.240119934082031,-0.012596233829390258,0.0003,0.2
413696,202,40.38,19.498,201,2048,-0.6675522738136351,2010,19.95749303251505,0.8220292925834656,0.12275390625,0.013015632,12.543659210205078,-0.017185791068186518,0.0003,0.2
415744,203,36.42,21.531000000000002,201,2061,-0.5984299534931778,2020,15.741606406867504,0.7893665432929993,0.12236328125,0.014862884,6.3548502922058105,-0.017787398950895296,0.0003,0.2
417792,204,41.19,18.848,201,2074,-0.6256571262143552,2030,11.41971405595541,0.7165544033050537,0.1298828125,0.012467315,4.014745712280273,-0.011217411805409938,0.0003,0.2
419840,205,43.93,17.401,200,2090,-0.6682261500507594,2040,15.94438961148262,0.7873795628547668,0.14375,0.015677901,8.077677726745605,-0.018875878123799338,0.0003,0.2
421888,206,42.99,17.854,200,2103,-0.7259083446115255,2050,18.59627357721329,0.7616669535636902,0.132275390625,0.011720469,5.5049357414245605,-0.014739571769314352,0.0003,0.2
423936,207,41.66,18.514,200,2118,-0.6273614528588951,2060,14.641052894294262,0.7507969737052917,0.11904296875,0.010868829,4.2768096923828125,-0.015958001535909715,0.0003,0.2
425984,208,41.37,18.778000000000006,199,2132,-0.7146527022123337,2070,18.123387955129147,0.8404505848884583,0.137158203125,0.012710212,2.440471887588501,-0.012795974306936842,0.0003,0.2
428032,209,46.97,15.882,199,2145,-0.6802884874865412,2080,25.369582575559615,0.8487532734870911,0.121435546875,0.0112645645,7.968203544616699,-0.017831200108048506,0.0003,0.2
430080,210,50.0,14.542,199,2158,-0.8427507473155856,2090,39.26532010138035,0.7391507029533386,0.13828125,0.013888973,18.283594131469727,-0.015644510819402057,0.0003,0.2
432128,211,51.06,13.898,198,2172,-0.7980082804337144,2100,30.27724907398224,0.7789478898048401,0.12392578125,0.01359719,6.989548206329346,-0.016281977282778824,0.0003,0.2
434176,212,51.73,13.717000000000002,198,2185,-0.8021968226879835,2110,25.851884561777116,0.7822391390800476,0.1291015625,0.011679445,15.399937629699707,-0.01443396354879951,0.0003,0.2
436224,213,50.15,13.925,198,2199,-0.7646991807967425,2120,27.42588926553726,0.7408608794212341,0.129736328125,0.012195198,11.291084289550781,-0.018415918384562247,0.0003,0.2
438272,214,50.35,13.154999999999998,198,2213,-0.83943972568959,2130,37.492265835404396,0.8111096024513245,0.125634765625,0.013538398,12.450098991394043,-0.014441040373640135,0.0003,0.2
440320,215,55.82,10.318000000000001,197,2225,-0.8254881933331489,2140,26.749786216020585,0.759892463684082,0.14052734375,0.013665818,11.411965370178223,-0.01670530724222772,0.0003,0.2
442368,216,49.76,14.014999999999997,197,2238,-0.8086012603715063,2150,38.65486125349999,0.8189833164215088,0.1435546875,0.0124198515,11.006756782531738,-0.01673990478302585,0.0003,0.2
444416,217,40.15,19.463,197,2251,-0.7593220071867108,2160,30.715581488609313,0.8414749503135681,0.152880859375,0.015180162,7.135329723358154,-0.020105117802449966,0.0003,0.2
446464,218,37.23,20.491000000000003,197,2264,-0.6184540686197579,2170,34.96929717063904,0.8133289217948914,0.120947265625,0.011663004,10.552528381347656,-0.013865017851640005,0.0003,0.2
448512,219,40.29,18.666999999999998,196,2278,-0.6913877186365426,2180,12.547150039672852,0.4644443988800049,0.165283203125,0.015527267,2.872224807739258,-0.020100446909782476,0.0003,0.2
450560,220,41.94,18.21,196,2290,-0.6922997178509831,2190,14.946269114315509,0.8170769214630127,0.1537109375,0.021216165,6.586999416351318,-0.01714296253339853,0.0003,0.2
452608,221,38.36,20.073,196,2303,-0.6907055828720331,2200,17.162378042936325,0.652291476726532,0.138818359375,0.011810448,4.791019439697266,-0.01652330557262758,0.0003,0.2
454656,222,36.01,21.288,196,2316,-0.6087821908295155,2210,10.341215492039918,0.5653303265571594,0.14013671875,0.01946887,2.5093138217926025,-0.014822227488912177,0.0003,0.2
456704,223,38.01,20.335,195,2330,-0.5848486794158816,2220,13.14670370221138,0.7521454095840454,0.123046875,0.010982337,3.532371997833252,-0.00979039997619111,0.0003,0.2
458752,224,42.36,17.873,195,2343,-0.7321246860548853,2230,15.074331617355346,0.8302703499794006,0.15361328125,0.016197495,6.90851354598999,-0.01690445433196146,0.0003,0.2
460800,225,42.78,17.793999999999997,195,2356,-0.6322460319846869,2240,12.058338014781475,0.7058285474777222,0.15361328125,0.016357966,5.1663994789123535,-0.015353010589024052,0.0003,0.2
462848,226,40.7,19.222,195,2371,-0.683361972682178,2250,20.48190260231495,0.7200796008110046,0.139501953125,0.019940956,3.69075345993042,-0.016309455523150974,0.0003,0.2
464896,227,42.72,17.483,195,2383,-0.6184666646644473,2260,12.910737024247647,0.6535933613777161,0.136328125,0.014801109,5.917752742767334,-0.02038794824038632,0.0003,0.2
466944,228,45.11,15.73,194,2396,-0.7827702544629573,2270,11.104903855919838,0.7386457920074463,0.184033203125,0.030288376,3.184140682220459,-0.017163587603135966,0.0003,0.2
468992,229,36.74,21.356000000000005,194,2409,-0.6984943158924579,2280,13.135261076688767,0.6728854179382324,0.130859375,0.020868167,4.232105731964111,-0.017355430114548653,0.0003,0.2
471040,230,36.14,21.66,194,2422,-0.5871362881734967,2290,10.831565840542316,0.7598428130149841,0.124169921875,0.012499945,3.803591251373291,-0.01675767605629517,0.0003,0.2
473088,231,41.16,18.869000000000003,194,2436,-0.70371252335608,2300,20.649555933475494,0.761173665523529,0.114794921875,0.014657654,4.80080509185791,-0.01500882437248947,0.0003,0.2
475136,232,45.07,16.444,194,2449,-0.695709615945816,2310,10.362561743706465,0.5729424953460693,0.1568359375,0.017466482,3.665440797805786,-0.012919162755133584,0.0003,0.2
477184,233,43.85,17.483999999999998,193,2461,-0.7693402890115977,2320,12.740512031316758,0.6448594331741333,0.135107421875,0.013395928,3.4660840034484863,-0.013740533294912894,0.0003,0.2
479232,234,45.13,16.878,193,2474,-0.7020274952054024,2330,13.382095424830913,0.7164113521575928,0.127392578125,0.014955343,5.3964080810546875,-0.014569518007920123,0.0003,0.2
481280,235,50.66,14.072000000000001,193,2487,-0.7592084215953946,2340,14.26270849853754,0.7011842727661133,0.149365234375,0.0148286205,6.199548721313477,-0.01720220441056881,0.0003,0.2
483328,236,49.55,14.632,193,2500,-0.8403056874871254,2350,15.074468575417995,0.7323005199432373,0.15615234375,0.015590881,6.978124141693115,-0.019684847284224816,0.0003,0.2
485376,237,46.93,15.869999999999997,193,2514,-0.7817490397021174,2360,20.49178967028856,0.7890422940254211,0.127978515625,0.01173169,4.203034400939941,-0.016151232802076265,0.0003,0.2
487424,238,40.75,19.43,192,2527,-0.7239140244200826,2370,18.865230944752692,0.8510212898254395,0.14814453125,0.016227994,8.213235855102539,-0.019249101215973497,0.0003,0.2
489472,239,39.36,19.964000000000002,192,2541,-0.6427661231718957,2380,23.275620074570178,0.8183114528656006,0.122705078125,0.013455548,6.478694438934326,-0.01856708217092091,0.0003,0.2
491520,240,40.51,19.045,192,2554,-0.7122799463570118,2390,10.630788749456405,0.557054877281189,0.171875,0.017342845,2.9851083755493164,-0.012398947493056766,0.0003,0.2
