rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates
36.614000000000004,385,622592,1613,304,188.0,0.0003,-0.47258812850341203,-0.00858173282322241,1.9139841794967651,8.118887986242772,0.013783498,0.2,0.113330078125,0.920573353767395,7930
41.772,385,624640,1618,305,178.15,0.0003,-0.6608901716768741,-0.020544121885905042,3.513415813446045,12.797386574745179,0.02182325,0.2,0.194189453125,0.9445052742958069,7940
44.370999999999995,385,626688,1625,306,171.93,0.0003,-0.35222759982571006,-0.008398011240933556,3.3919730186462402,9.274753554910422,0.014208909,0.2,0.08994140625,0.9535083770751953,7950
42.001000000000005,385,628736,1630,307,176.67,0.0003,-0.5514572707004846,-0.01658652267360594,2.8515548706054688,11.1532944008708,0.014205497,0.2,0.126708984375,0.9555069804191589,7960
41.928000000000004,385,630784,1635,308,177.52,0.0003,-0.5657425319775939,-0.017291327131533762,2.28800106048584,8.962715731561184,0.01910513,0.2,0.158154296875,0.9514666199684143,7970
38.233999999999995,385,632832,1641,309,184.98,0.0003,-0.575419443845749,-0.018262242199853063,3.2823593616485596,8.343621549010276,0.015296256,0.2,0.14267578125,0.9616766571998596,7980
44.356,385,634880,1646,310,174.64,0.0003,-0.7171348432078958,-0.019972666731337085,2.053859233856201,7.890051053836942,0.028803136,0.2,0.22373046875,0.9559941291809082,7990
47.339,385,636928,1651,311,171.1,0.0003,-0.4072610474657267,-0.015130211570067331,2.743302345275879,9.210719253867865,0.013443501,0.2,0.11298828125,0.9459381699562073,8000
44.657999999999994,385,638976,1656,312,176.05,0.0003,-0.4154566782526672,-0.016096363581891638,4.716262340545654,8.824949536472559,0.016697954,0.2,0.1193359375,0.9641984105110168,8010
51.015,385,641024,1662,313,165.82,0.0003,-0.5893080742098391,-0.01947990993212443,2.5415539741516113,6.393626419827342,0.024223177,0.2,0.206201171875,0.936430811882019,8020
55.01200000000001,385,643072,1667,314,158.73,0.0003,-0.25569428098388014,-0.016238335654634284,3.5861220359802246,7.549973195791244,0.011409912,0.2,0.0849609375,0.963161051273346,8030
57.583999999999996,385,645120,1673,315,153.69,0.0003,-0.327848455356434,-0.01862168044754071,3.2587122917175293,9.848130337893963,0.020079235,0.2,0.100732421875,0.9682279229164124,8040
60.515,385,647168,1678,316,148.04,0.0003,-0.4539882869459689,-0.015309836449159776,3.3661208152770996,9.393964521586895,0.014824044,0.2,0.128466796875,0.9601346850395203,8050
58.29500000000001,385,649216,1683,317,152.29,0.0003,-0.6460649965330958,-0.017522198826191014,4.009608268737793,8.687629655748605,0.01782037,0.2,0.155322265625,0.956687867641449,8060
57.467,385,651264,1688,318,153.82,0.0003,-0.6295814346522093,-0.012892046936030965,2.6767735481262207,9.515974382311105,0.02001654,0.2,0.161328125,0.9545882940292358,8070
57.107000000000006,385,653312,1694,319,154.32,0.0003,-0.518324577063322,-0.019067560201801826,5.6344895362854,12.740456096827984,0.01593123,0.2,0.13857421875,0.9531486630439758,8080
58.233999999999995,385,655360,1700,320,152.57,0.0003,-0.39751832382753494,-0.0190467088308651,4.3244218826293945,9.848051196336746,0.012357172,0.2,0.107080078125,0.96213299036026,8090
55.599,385,657408,1705,321,157.77,0.0003,-0.4087095564231277,-0.014849388689617627,5.0491943359375,11.671181769669056,0.014917897,0.2,0.094580078125,0.9338335990905762,8100
52.601000000000006,385,659456,1711,322,163.2,0.0003,-0.4958795282058418,-0.014241485502861907,2.443939447402954,9.051862400770187,0.017653752,0.2,0.13115234375,0.9507303833961487,8110
50.863,385,661504,1717,323,166.48,0.0003,-0.5507137932814657,-0.008172700577415527,1.9752817153930664,8.150365649908782,0.01721144,0.2,0.136572265625,0.9255331754684448,8120
53.16999999999999,385,663552,1722,324,162.11,0.0003,-0.5644883325323462,-0.01689739160356112,2.904391050338745,9.025338564813136,0.018216027,0.2,0.152880859375,0.9392110705375671,8130
53.853,385,665600,1728,325,161.14,0.0003,-0.4566940085962415,-0.018034873931901528,6.57759952545166,10.70324070751667,0.015444731,0.2,0.13935546875,0.9548182487487793,8140
52.148999999999994,385,667648,1733,326,164.66,0.0003,-0.5935896139591932,-0.01870621352281887,3.2786643505096436,9.905630475282669,0.024837162,0.2,0.171728515625,0.9428092241287231,8150
52.313,385,669696,1739,327,164.55,0.0003,-0.5847522993572056,-0.015560366617864928,3.1821179389953613,8.724428678303957,0.01831022,0.2,0.173046875,0.9488655924797058,8160
50.813,384,671744,1745,328,167.47,0.0003,-0.4057777050882578,-0.026299713226035238,3.986426830291748,8.349391051381826,0.017718058,0.2,0.13369140625,0.9504318237304688,8170
47.651,384,673792,1750,329,173.85,0.0003,-0.5127192038111389,-0.016486660565715284,4.1113057136535645,11.935163871943951,0.014652543,0.2,0.13837890625,0.9494736790657043,8180
47.90500000000001,384,675840,1756,330,172.64,0.0003,-0.6254056677222252,-0.019864494646026288,6.487524032592773,11.119831754267215,0.016222017,0.2,0.1548828125,0.9500049948692322,8190
45.86999999999999,384,677888,1761,331,176.57,0.0003,-0.5327438320033252,-0.019480544950056355,3.089902877807617,11.605560671538115,0.009964142,0.2,0.14248046875,0.9151493310928345,8200
45.18900000000001,384,679936,1767,332,177.48,0.0003,-0.6874769397079945,-0.017281160978018306,3.241941213607788,9.962798560410738,0.019242423,0.2,0.18310546875,0.9452333450317383,8210
47.228,384,681984,1773,333,173.51,0.0003,-0.5325460555031896,-0.012679270839726087,6.686581611633301,15.296622994542123,0.0147552,0.2,0.124267578125,0.947080135345459,8220
51.533,384,684032,1778,334,164.87,0.0003,-0.3765585376881063,-0.02155123623815598,5.460838317871094,12.710001224279404,0.01993405,0.2,0.1146484375,0.9486108422279358,8230
50.303000000000004,384,686080,1783,335,167.37,0.0003,-0.38661388112232087,-0.009800579078728333,1.9568896293640137,5.938730572164059,0.01908436,0.2,0.130517578125,0.9381524920463562,8240
49.631,384,688128,1788,336,168.74,0.0003,-0.4928823126479983,-0.013428868603659794,2.734153985977173,8.501806098222733,0.018288862,0.2,0.136962890625,0.9455121159553528,8250
52.357,384,690176,1794,337,162.89,0.0003,-0.5898697162978351,-0.018936351184675005,3.5816476345062256,9.259322512894869,0.021068718,0.2,0.13662109375,0.9489150643348694,8260
56.476000000000006,384,692224,1799,338,156.41,0.0003,-0.40374488569796085,-0.019362670049304143,2.410992383956909,8.193414966017007,0.02233782,0.2,0.131298828125,0.9497017860412598,8270
57.41799999999999,384,694272,1805,339,155.13,0.0003,-0.4167461782228202,-0.018934959667967634,3.5071918964385986,10.456160406768323,0.013044365,0.2,0.105859375,0.9528177380561829,8280
58.87700000000002,384,696320,1811,340,152.14,0.0003,-0.5887834064662456,-0.014549343050748575,3.0740408897399902,8.087950558960438,0.017136168,0.2,0.15283203125,0.9571740031242371,8290
54.05,384,698368,1817,341,161.19,0.0003,-0.3755113257095218,-0.018711458644247614,3.1131060123443604,8.56091939508915,0.014297446,0.2,0.104443359375,0.9600666165351868,8300
54.989,383,700416,1827,342,159.54,0.0003,-0.7083725249394774,-0.02258473169931676,2.986013412475586,7.453099921345711,0.027610745,0.2,0.21240234375,0.9491087794303894,8310
55.37500000000001,382,702464,1835,343,158.63,0.0003,-0.378569910582155,-0.020788675299991156,3.8197591304779053,8.917074427753686,0.015826067,0.2,0.113916015625,0.9557684063911438,8320
54.668,382,704512,1842,344,160.17,0.0003,-0.5484687988646328,-0.01029417336685583,3.1934590339660645,7.296855149045586,0.01697481,0.2,0.15244140625,0.9548146724700928,8330
52.79199999999999,382,706560,1847,345,164.47,0.0003,-0.5963500365614891,-0.02557782187941484,2.581820487976074,6.923668557405472,0.022566572,0.2,0.17509765625,0.9336109757423401,8340
48.91799999999999,382,708608,1853,346,172.5,0.0003,-0.6700070445425809,-0.01277780847158283,3.0642120838165283,8.573751170933246,0.02254085,0.2,0.1599609375,0.9470999240875244,8350
46.32899999999999,381,710656,1861,347,177.73,0.0003,-0.6583955028094352,-0.02009237785823643,3.6478185653686523,11.142919836193323,0.019332942,0.2,0.156689453125,0.9431094527244568,8360
44.98,381,712704,1867,348,180.6,0.0003,-0.6528416652232408,-0.017913144831982208,2.252655029296875,13.11682674214244,0.013281815,0.2,0.136767578125,0.9502353072166443,8370
43.784000000000006,381,714752,1872,349,181.99,0.0003,-0.60756113268435,-0.019506870763143523,10.087766647338867,18.27208535373211,0.013838874,0.2,0.1263671875,0.942857563495636,8380
46.352000000000004,381,716800,1878,350,177.39,0.0003,-0.4669304433278739,-0.020875598455313595,4.77237606048584,11.303637339174747,0.017051477,0.2,0.134912109375,0.9200642108917236,8390
44.986000000000004,381,718848,1884,351,179.64,0.0003,-0.5804020695388317,-0.017150878976099192,5.7408647537231445,18.294583739340304,0.012113623,0.2,0.12568359375,0.9272350668907166,8400
43.608999999999995,381,720896,1889,352,182.37,0.0003,-0.4824688360095024,-0.013669356663012878,2.761122703552246,13.86765785217285,0.012029491,0.2,0.101806640625,0.9249277114868164,8410
41.743,381,722944,1895,353,186.85,0.0003,-0.49343215487897396,-0.014542869562865235,3.3876423835754395,12.667644903063774,0.013471824,0.2,0.1123046875,0.9509038925170898,8420
40.956,381,724992,1901,354,188.18,0.0003,-0.765569987334311,-0.01811254484782694,4.156265735626221,11.942951285839081,0.02549081,0.2,0.215869140625,0.930691123008728,8430
41.794000000000004,381,727040,1906,355,186.17,0.0003,-0.6377773385494947,-0.017305187978490722,8.998016357421875,16.62530540972948,0.01614911,0.2,0.152587890625,0.9277689456939697,8440
43.262,381,729088,1911,356,182.63,0.0003,-0.569233107753098,-0.02031379512336571,5.443926811218262,17.835718588531016,0.016529605,0.2,0.16015625,0.9371414184570312,8450
41.818000000000005,381,731136,1917,357,184.25,0.0003,-0.6315337583422661,-0.013394148896622937,3.8667690753936768,14.915590050816537,0.013360195,0.2,0.149072265625,0.930344820022583,8460
42.76299999999999,381,733184,1922,358,182.61,0.0003,-0.6260153029114008,-0.017344561372010504,5.40656852722168,16.48521828353405,0.016262524,0.2,0.15634765625,0.9508333206176758,8470
43.95,381,735232,1928,359,180.0,0.0003,-0.42634809063747525,-0.011087393986235839,6.026801586151123,20.370426857471465,0.008435382,0.2,0.098828125,0.92082679271698,8480
45.834,381,737280,1934,360,177.09,0.0003,-0.5253653384745121,-0.017813622200628744,5.628907680511475,15.78456279039383,0.013206657,0.2,0.12802734375,0.9334439039230347,8490
40.51200000000001,380,739328,1941,361,186.03,0.0003,-0.45003335969522595,-0.013738360737625044,4.838442325592041,14.825231020152568,0.01746833,0.2,0.118408203125,0.9104238748550415,8500
45.451,380,741376,1947,362,174.96,0.0003,-0.7049349941313267,-0.007825729511387181,4.474833965301514,14.275358352810144,0.019472376,0.2,0.144140625,0.9414910078048706,8510
47.143,380,743424,1953,363,169.8,0.0003,-0.42226470950990913,-0.01014950845274143,4.1998701095581055,14.06890618801117,0.022108022,0.2,0.1291015625,0.9245010018348694,8520
47.69600000000001,380,745472,1958,364,168.32,0.0003,-0.5148093044757843,-0.010543070991116111,3.2934696674346924,9.287914732843637,0.013607641,0.2,0.130908203125,0.8858453035354614,8530
51.477999999999994,380,747520,1963,365,161.49,0.0003,-0.529140869807452,-0.009417964602471329,3.9162051677703857,10.123122871667146,0.016604388,0.2,0.145849609375,0.9319891929626465,8540
50.50000000000001,380,749568,1969,366,163.57,0.0003,-0.3656702076550573,-0.0056609825012856165,2.2483482360839844,9.929697757959365,0.012355007,0.2,0.1009765625,0.9489690065383911,8550
51.86599999999999,380,751616,1975,367,161.03,0.0003,-0.4953104262240231,-0.020706365301157346,2.6699256896972656,9.652804531157017,0.026995514,0.2,0.15625,0.9447064995765686,8560
50.521,380,753664,1980,368,163.53,0.0003,-0.4423428637906909,-0.021057798969559373,2.2570903301239014,9.455623386055231,0.014992719,0.2,0.1400390625,0.9309850931167603,8570
51.481,380,755712,1986,369,162.58,0.0003,-0.5320184294134378,-0.013416128857352305,4.22695779800415,9.053223548084498,0.016285067,0.2,0.1392578125,0.9451565146446228,8580
48.586999999999996,380,757760,1991,370,167.54,0.0003,-0.5907184661366045,-0.013830792895168998,2.8231351375579834,9.041913459077477,0.02369063,0.2,0.17294921875,0.9393948912620544,8590
40.09,380,759808,1996,371,184.07,0.0003,-0.7335109900683164,-0.01634822738560615,5.778555393218994,12.490242783725261,0.022196189,0.2,0.19404296875,0.930587649345398,8600
40.428000000000004,380,761856,2002,372,186.24,0.0003,-0.8265162702649832,-0.011309561536472756,0.28989309072494507,3.8613928323611617,0.043757997,0.2,0.2587890625,0.9649392366409302,8610
38.37899999999999,380,763904,2006,373,191.33,0.0003,-0.522653142735362,-0.013894098556193057,9.643024444580078,26.041268160939218,0.009105749,0.2,0.090966796875,0.9424808025360107,8620
37.367,380,765952,2011,374,193.87,0.0003,-0.6320941753685474,-0.015650636050850153,10.368525505065918,20.813677966594696,0.009681439,0.2,0.1115234375,0.9305359125137329,8630
32.00300000000001,380,768000,2016,375,203.13,0.0003,-0.5690223989076912,-0.015086997448815965,4.4542555809021,13.73049653917551,0.011927913,0.2,0.100146484375,0.9289234280586243,8640
31.355,380,770048,2021,376,204.85,0.0003,-0.6709497379139066,-0.011522429103206378,5.398865222930908,13.961177733540534,0.011107177,0.2,0.1171875,0.9158549308776855,8650
27.887000000000004,380,772096,2026,377,211.03,0.0003,-0.5622474977746605,-0.017548150070069823,4.5470290184021,21.56879661977291,0.011934846,0.2,0.11025390625,0.92775559425354,8660
26.148000000000007,380,774144,2032,378,214.59,0.0003,-0.6032089027576149,-0.014115695904183666,6.499629974365234,18.90538896769285,0.016193943,0.2,0.12470703125,0.9055589437484741,8670
27.891,380,776192,2039,379,210.07,0.0003,-0.5571032112464309,-0.015015562922053504,3.9747393131256104,13.33221455514431,0.01814542,0.2,0.128759765625,0.9058663845062256,8680
30.725,380,778240,2044,380,205.79,0.0003,-0.5332559462636709,-0.010278300194477197,2.098317861557007,10.927453596889972,0.01701587,0.2,0.142529296875,0.8815325498580933,8690
35.62,380,780288,2051,381,195.6,0.0003,-0.6373338054865598,-0.024824541079578922,1.848940372467041,10.482121457159518,0.029704157,0.2,0.1857421875,0.9175767302513123,8700
39.097,380,782336,2057,382,187.39,0.0003,-0.6646985832601786,-0.018938788585364817,7.213708400726318,15.158870942890644,0.02149202,0.2,0.155517578125,0.9247261881828308,8710
39.0,380,784384,2062,383,186.28,0.0003,-0.3677258090581745,-0.018515592691255734,5.268527507781982,20.058569684624672,0.009342715,0.2,0.095947265625,0.9265155792236328,8720
43.355,380,786432,2066,384,179.03,0.0003,-0.6116932027973234,-0.02247961269749794,2.9573488235473633,12.73837231695652,0.026788909,0.2,0.16796875,0.9296475648880005,8730
46.050999999999995,380,788480,2070,385,174.38,0.0003,-0.4076716946437955,-0.01754933059710311,5.3602800369262695,12.599953113496303,0.015541904,0.2,0.120556640625,0.9380230903625488,8740
45.571,380,790528,2075,386,176.03,0.0003,-0.5797385111451149,-0.020464035785698796,2.940375328063965,10.084286819398404,0.02048262,0.2,0.159912109375,0.9519810080528259,8750
43.871999999999986,381,792576,2079,387,178.54,0.0003,-0.6109575857408345,-0.014487025349808391,9.833048820495605,14.927960732579232,0.017843528,0.2,0.161474609375,0.9500129222869873,8760
44.40199999999999,381,794624,2084,388,179.04,0.0003,-0.647862443421036,-0.020699580491054803,4.496914863586426,12.490590257942676,0.022223284,0.2,0.165869140625,0.9318414330482483,8770
