time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/n_updates,train/clip_fraction,train/explained_variance,train/clip_range,train/approx_kl,train/learning_rate,train/loss,train/entropy_loss,train/policy_gradient_loss,train/value_loss
890,23.162000000000003,588,38.65,524288,256,2550,0.130029296875,0.7053448557853699,0.2,0.0115820505,0.0003,6.024761199951172,-0.6276355282403528,-0.019169919058913364,19.33860995620489
894,22.736000000000004,588,38.78,526336,257,2560,0.1439453125,0.7426393032073975,0.2,0.014800127,0.0003,3.032135248184204,-0.5819048086181283,-0.013332222888129764,11.87817799001932
897,19.662,588,42.6,528384,258,2570,0.165234375,0.6822097301483154,0.2,0.016142739,0.0003,3.97839617729187,-0.646728431712836,-0.02095376730285352,11.609598526358605
900,17.683999999999997,589,44.66,530432,259,2580,0.20166015625,0.6761289834976196,0.2,0.023574749,0.0003,3.1179358959198,-0.7974260544404388,-0.018191517381637823,9.450456599891186
903,19.527,589,42.59,532480,260,2590,0.152099609375,0.597831130027771,0.2,0.019085212,0.0003,1.7825582027435303,-0.5959995341487229,-0.011393855014466681,7.997828504443168
907,19.150999999999996,589,45.15,534528,261,2600,0.17578125,0.814445972442627,0.2,0.017311294,0.0003,5.679914474487305,-0.6830893831327558,-0.0201641178355203,10.882687026262284
910,19.671999999999997,589,43.99,536576,262,2610,0.14462890625,0.8149571418762207,0.2,0.020019326,0.0003,2.720184326171875,-0.6889628818258643,-0.01824876696045976,12.688031804561614
913,20.434,589,42.29,538624,263,2620,0.10048828125,0.7724874019622803,0.2,0.01030442,0.0003,5.676692008972168,-0.6533055758103729,-0.011785177724959794,16.559750925004483
916,22.243,589,39.51,540672,264,2630,0.131689453125,0.8239317536354065,0.2,0.014099547,0.0003,6.577688694000244,-0.6607778178527951,-0.014334183638857212,14.124216090142728
920,23.189,589,37.92,542720,265,2640,0.11962890625,0.8540159463882446,0.2,0.011793128,0.0003,5.6914591789245605,-0.5887690721079707,-0.02102759814442834,22.308281891047955
923,22.09,589,40.09,544768,266,2650,0.112646484375,0.7995622754096985,0.2,0.010771224,0.0003,7.39746618270874,-0.5868161639198661,-0.017866391346615274,21.017029964923857
926,21.105999999999998,589,41.86,546816,267,2660,0.141357421875,0.7532723546028137,0.2,0.015809603,0.0003,6.475144863128662,-0.6637025957927107,-0.018624459153215867,17.54998898357153
929,22.26,590,39.51,548864,268,2670,0.147119140625,0.8097734451293945,0.2,0.013527142,0.0003,4.2547607421875,-0.6849404795095324,-0.021551941719371824,15.670754745602608
933,19.271,590,44.83,550912,269,2680,0.114306640625,0.7954843640327454,0.2,0.011685191,0.0003,4.914958953857422,-0.5632545763626695,-0.011955880174355116,12.158073512464762
936,19.38,590,44.75,552960,270,2690,0.171533203125,0.825712263584137,0.2,0.020194937,0.0003,5.514992713928223,-0.7895326921716332,-0.02229488565644715,17.520269821584225
939,21.724,590,40.64,555008,271,2700,0.1578125,0.7198110818862915,0.2,0.016483702,0.0003,6.174706935882568,-0.6521518970839679,-0.017317041008209345,15.530261139571667
942,20.416,590,43.35,557056,272,2710,0.13720703125,0.7224756479263306,0.2,0.0145701505,0.0003,6.746580600738525,-0.6592197041958571,-0.01757811661082087,19.588439781963825
946,17.771,590,48.85,559104,273,2720,0.157666015625,0.7926450967788696,0.2,0.0136684235,0.0003,8.956379890441895,-0.743904828839004,-0.020459908776683734,19.109667912125587
949,17.09,591,50.37,561152,274,2730,0.14873046875,0.8459641933441162,0.2,0.014659969,0.0003,6.218757152557373,-0.7580773044377566,-0.015578533057123423,20.814495062828065
952,21.855999999999998,591,40.84,563200,275,2740,0.13515625,0.7776196599006653,0.2,0.012794436,0.0003,7.956577301025391,-0.7250773908570409,-0.01658784456376452,31.466619911789895
956,17.75,591,48.19,565248,276,2750,0.13642578125,0.7551593780517578,0.2,0.015044991,0.0003,5.788680553436279,-0.6249360634014011,-0.015871770988451318,13.564777678251266
959,19.467999999999996,591,44.95,567296,277,2760,0.14931640625,0.8136908411979675,0.2,0.013491213,0.0003,11.87059497833252,-0.8695715732872487,-0.01829050689120777,33.51608585715294
962,20.276,591,43.46,569344,278,2770,0.15185546875,0.6440423130989075,0.2,0.01484586,0.0003,7.71312141418457,-0.6335598403587938,-0.023403811613388826,20.11694098263979
965,18.932000000000002,591,46.2,571392,279,2780,0.173486328125,0.7455024719238281,0.2,0.018017057,0.0003,15.203140258789062,-0.7295416301116348,-0.024978064026799984,18.27646047323942
969,17.887,591,48.58,573440,280,2790,0.15400390625,0.7974559664726257,0.2,0.01879239,0.0003,9.24860954284668,-0.7665093967691063,-0.0181592539549456,17.45318169593811
972,17.069000000000003,591,50.87,575488,281,2800,0.157470703125,0.8414732217788696,0.2,0.015272243,0.0003,2.8133316040039062,-0.7384276991710067,-0.019271174975438045,22.237405045330526
975,18.429000000000002,592,48.07,577536,282,2810,0.18037109375,0.754212498664856,0.2,0.018245064,0.0003,5.717793941497803,-0.792645032890141,-0.01944055154162925,22.641640400886537
978,20.851,592,42.8,579584,283,2820,0.1673828125,0.8268767595291138,0.2,0.016549757,0.0003,4.664757251739502,-0.6810070591047406,-0.014464141419739462,17.09557285755873
981,22.326999999999998,592,39.92,581632,284,2830,0.158740234375,0.7080814838409424,0.2,0.014873471,0.0003,4.392345905303955,-0.6618191005662084,-0.021224404012900776,13.952710124850274
985,19.438,592,45.01,583680,285,2840,0.154541015625,0.6943550109863281,0.2,0.018345792,0.0003,3.7722527980804443,-0.6105493892915547,-0.020315695482713635,12.333693048357963
988,18.462,592,45.09,585728,286,2850,0.170361328125,0.6571776866912842,0.2,0.017587202,0.0003,2.2253403663635254,-0.7597282644361257,-0.015989335979975296,13.053119294345379
991,19.589999999999996,592,43.42,587776,287,2860,0.1625,0.7079338431358337,0.2,0.01759594,0.0003,3.1123080253601074,-0.6700959049165249,-0.01542051126161823,12.220418814569712
995,19.02,592,45.75,589824,288,2870,0.158984375,0.8789542317390442,0.2,0.013684023,0.0003,3.941406011581421,-0.7224321756511927,-0.015516561749973335,15.801062526553869
998,21.864999999999995,592,40.2,591872,289,2880,0.150341796875,0.7511525750160217,0.2,0.017084494,0.0003,4.81874418258667,-0.6638671541586518,-0.021111290245607962,14.147394298762084
1001,20.796,592,41.69,593920,290,2890,0.133203125,0.7574810981750488,0.2,0.016878301,0.0003,6.656200408935547,-0.6040109857916832,-0.014736318292852957,15.207765053212643
1005,19.915,592,43.66,595968,291,2900,0.16611328125,0.8164240717887878,0.2,0.014502226,0.0003,4.704275131225586,-0.7322969978675247,-0.02333123592470656,14.21381485313177
1008,25.085,593,34.47,598016,292,2910,0.151171875,0.8042850494384766,0.2,0.016016986,0.0003,6.011941909790039,-0.6639283048920334,-0.020395050874503794,17.944610890746116
1011,25.366,593,34.03,600064,293,2920,0.126806640625,0.5734924674034119,0.2,0.019095445,0.0003,6.8170013427734375,-0.47217218531295657,-0.018873549786803778,11.175656544417143
1014,23.664,593,37.55,602112,294,2930,0.15478515625,0.6319509744644165,0.2,0.016920254,0.0003,2.3372180461883545,-0.5927050436846912,-0.011652588691504207,6.290865927934647
1018,20.752999999999997,593,42.76,604160,295,2940,0.1513671875,0.746180534362793,0.2,0.021361353,0.0003,4.270623683929443,-0.6582519322633743,-0.018561802679323593,8.197202599048614
1021,19.657,593,43.71,606208,296,2950,0.162255859375,0.723374605178833,0.2,0.01872119,0.0003,3.081958293914795,-0.7066399782896042,-0.022324596621911042,10.92494832277298
1024,18.436,593,46.28,608256,297,2960,0.13740234375,0.7504779100418091,0.2,0.013812047,0.0003,2.2803642749786377,-0.6707471428439021,-0.01224146799359005,8.861690535396338
1027,19.834,593,44.93,610304,298,2970,0.135546875,0.7198821902275085,0.2,0.014878909,0.0003,5.510449409484863,-0.7096735594794155,-0.016828538669506087,16.734130217134954
1031,16.807,593,50.45,612352,299,2980,0.102685546875,0.7722433805465698,0.2,0.01125406,0.0003,11.597354888916016,-0.7015986377373338,-0.016566262641572394,20.228596104681493
1034,18.090999999999998,594,47.88,614400,300,2990,0.1505859375,0.7764535546302795,0.2,0.01549122,0.0003,6.687991619110107,-0.788360103778541,-0.02022898214345332,20.87603880763054
1037,20.219,594,42.53,616448,301,3000,0.148828125,0.6848462820053101,0.2,0.014258821,0.0003,5.91742467880249,-0.615585021674633,-0.01924235882179346,14.447165302187205
1041,18.089999999999996,594,45.81,618496,302,3010,0.16748046875,0.6860396265983582,0.2,0.028823288,0.0003,3.1561503410339355,-0.6932226076722146,-0.017492202919675036,11.013845827430487
1044,21.054000000000002,594,41.83,620544,303,3020,0.139794921875,0.5157181620597839,0.2,0.012178469,0.0003,3.4320929050445557,-0.6343491597101092,-0.01466954110073857,14.170034568011761
1047,21.747999999999998,594,40.55,622592,304,3030,0.13193359375,0.7495898008346558,0.2,0.013706235,0.0003,3.600398540496826,-0.6382711904123426,-0.017143486144777852,12.39648704007268
1050,20.67,594,42.11,624640,305,3040,0.143408203125,0.8196806311607361,0.2,0.013531569,0.0003,3.3777782917022705,-0.6171212765388191,-0.019005039028706962,13.868259222060441
1054,22.526999999999997,594,39.49,626688,306,3050,0.155908203125,0.846900463104248,0.2,0.0144609455,0.0003,6.6090569496154785,-0.6866686007939279,-0.021216157684102656,14.13974022269249
1057,22.461,594,39.34,628736,307,3060,0.11943359375,0.8175687193870544,0.2,0.01570972,0.0003,5.87026834487915,-0.5586102787405253,-0.017674299362988678,16.077847641706466
1060,21.345999999999993,594,41.2,630784,308,3070,0.1541015625,0.7313942909240723,0.2,0.017440982,0.0003,4.885787487030029,-0.6431658238172531,-0.019631052359181923,13.875653007626534
1063,23.192999999999998,594,38.25,632832,309,3080,0.159228515625,0.8204108476638794,0.2,0.016976848,0.0003,1.5878088474273682,-0.6558329407125711,-0.019206559377198573,11.41438331156969
1067,23.052999999999997,594,38.27,634880,310,3090,0.0994140625,0.776814877986908,0.2,0.009857116,0.0003,9.539628982543945,-0.613468661531806,-0.016386985161807387,27.931407369673252
1070,20.864999999999995,595,42.11,636928,311,3100,0.149365234375,0.8660092353820801,0.2,0.017204288,0.0003,1.5074135065078735,-0.5947129433974624,-0.023029449870227835,9.677812749147416
1073,18.228999999999996,595,46.74,638976,312,3110,0.142822265625,0.8749995827674866,0.2,0.016320985,0.0003,21.8017635345459,-0.755929297581315,-0.017098954271932598,30.94269980639219
1076,18.026,595,47.34,641024,313,3120,0.164404296875,0.8610382080078125,0.2,0.016369311,0.0003,15.282785415649414,-0.7579693922773003,-0.017151980759808793,22.873157151043415
1080,19.852,595,44.53,643072,314,3130,0.158935546875,0.8850905299186707,0.2,0.017468087,0.0003,3.8679232597351074,-0.6867184285074472,-0.020591093902476133,22.64588413387537
1083,19.200000000000003,595,45.89,645120,315,3140,0.17080078125,0.7868068218231201,0.2,0.016166236,0.0003,6.960219860076904,-0.7298315566033124,-0.021787518085329794,17.892709268629552
1086,19.669,595,44.8,647168,316,3150,0.153125,0.7264567613601685,0.2,0.013165615,0.0003,9.032431602478027,-0.7103083230555057,-0.023169048890122213,26.100526034832
1090,19.467000000000002,595,45.61,649216,317,3160,0.133642578125,0.7017092704772949,0.2,0.012633399,0.0003,8.096721649169922,-0.7294825429096818,-0.015286440108320675,22.906099063158035
1093,14.688999999999997,595,54.43,651264,318,3170,0.12880859375,0.779261589050293,0.2,0.010737534,0.0003,9.328015327453613,-0.6748615520074963,-0.016307014256017282,24.720412057638168
1096,12.687000000000005,595,58.45,653312,319,3180,0.180322265625,0.818138062953949,0.2,0.020227257,0.0003,6.027829170227051,-0.8685959275811911,-0.02122149498172803,21.2891115963459
1099,15.113000000000001,595,53.86,655360,320,3190,0.150341796875,0.7560144662857056,0.2,0.012942715,0.0003,7.864701747894287,-0.841398548334837,-0.020932222076226026,40.05308164954185
1103,19.443,595,45.16,657408,321,3200,0.15556640625,0.6676177382469177,0.2,0.017117796,0.0003,14.194544792175293,-0.6774053217843174,-0.023277581267757343,31.19948106110096
1106,20.664,596,42.2,659456,322,3210,0.14599609375,0.7900248765945435,0.2,0.014992074,0.0003,6.128360271453857,-0.674888358451426,-0.021762916661100463,23.829543931782247
