time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/loss,train/entropy_loss,train/explained_variance
360,61.988,166.21,561152,1556,274,-0.020361321316158865,0.01000847,0.098681640625,0.2,20.8433950394392,7630,0.0003,3.64339017868042,-0.42162832375615833,0.9591555595397949
360,62.446,165.38,563200,1561,275,-0.010096957605856004,0.015778936,0.124853515625,0.2,8.69835008084774,7640,0.0003,2.118929386138916,-0.5052698635496199,0.9489806890487671
360,58.776,171.86,565248,1566,276,-0.016123350379348266,0.015236383,0.12265625,0.2,12.10664019882679,7650,0.0003,4.214483737945557,-0.5558971609920264,0.9631859064102173
360,56.68900000000001,174.78,567296,1572,277,-0.014034936927782838,0.021174435,0.1931640625,0.2,10.277249114587903,7660,0.0003,2.450235366821289,-0.677614088729024,0.962335467338562
361,53.335,180.46,569344,1576,278,-0.004755420557921752,0.012965546,0.133056640625,0.2,10.39877417832613,7670,0.0003,2.597170114517212,-0.5249014973640442,0.9327520132064819
361,52.451,179.16,571392,1581,279,-0.016774065376375803,0.014636893,0.1478515625,0.2,13.494250567257405,7680,0.0003,3.9710450172424316,-0.5523687058128417,0.945549488067627
361,48.626000000000005,187.01,573440,1585,280,-0.025002748114638963,0.027240127,0.20078125,0.2,18.67462197393179,7690,0.0003,4.842676162719727,-0.7018319042399526,0.9292886257171631
361,50.43299999999999,182.67,575488,1590,281,-0.01683957944624126,0.023150396,0.199462890625,0.2,11.274783605337143,7700,0.0003,3.0912117958068848,-0.7586721273139119,0.9381399154663086
362,47.570999999999984,189.02,577536,1595,282,-0.018531075189821423,0.017799322,0.130859375,0.2,14.242014946043492,7710,0.0003,6.12321138381958,-0.48303614584729077,0.9480530619621277
362,50.25399999999999,183.21,579584,1600,283,-0.01625813625723822,0.015421921,0.135107421875,0.2,13.69567925632,7720,0.0003,5.4673261642456055,-0.5681143414229155,0.9435611367225647
362,52.98500000000001,177.35,581632,1606,284,-0.022000305795518215,0.020380719,0.112890625,0.2,11.741145119071007,7730,0.0003,3.447791576385498,-0.3811166505329311,0.9328821301460266
362,55.838,172.62,583680,1610,285,-0.012641201495716814,0.017434755,0.1255859375,0.2,7.253725235536694,7740,0.0003,1.4015960693359375,-0.39496441120281817,0.9509639143943787
362,53.681999999999995,176.58,585728,1615,286,-0.02692437314253766,0.029230205,0.19580078125,0.2,8.227923112362623,7750,0.0003,3.1578235626220703,-0.6277161597274243,0.946467936038971
362,54.67499999999999,174.19,587776,1620,287,-0.013644306849164423,0.020308185,0.17587890625,0.2,7.062162773683667,7760,0.0003,1.31343674659729,-0.6223366500809788,0.9447565674781799
362,65.122,157.9,589824,1625,288,-0.020585990116524046,0.017450452,0.146923828125,0.2,9.912164398282766,7770,0.0003,2.453026056289673,-0.4534341244958341,0.9594844579696655
363,62.70000000000001,162.02,591872,1629,289,-0.01755985697673168,0.013705289,0.105712890625,0.2,12.289383020997047,7780,0.0003,4.009359359741211,-0.38920389525592325,0.9573813676834106
363,63.27,160.22,593920,1634,290,-0.02121733503008727,0.01946988,0.15263671875,0.2,10.3883436948061,7790,0.0003,4.183132171630859,-0.5322626234963537,0.9575181007385254
363,59.888999999999996,165.77,595968,1641,291,-0.020155934619833716,0.017346658,0.126806640625,0.2,14.205682878196239,7800,0.0003,5.904421806335449,-0.47194990729913117,0.957618772983551
363,54.44999999999999,176.71,598016,1645,292,-0.009946905547985807,0.019096017,0.142529296875,0.2,11.869655490666627,7810,0.0003,5.234909534454346,-0.5674402905628085,0.9538341760635376
363,57.907,170.13,600064,1650,293,-0.019074574744445273,0.022150923,0.202294921875,0.2,10.207101792097092,7820,0.0003,3.7322168350219727,-0.7031704926863312,0.9594274163246155
363,60.38099999999999,166.32,602112,1655,294,-0.018424612190574407,0.0137409,0.0916015625,0.2,12.216828590631485,7830,0.0003,5.762024879455566,-0.33365069716237483,0.9601268768310547
363,56.605999999999995,172.71,604160,1660,295,-0.021556389195029623,0.018804116,0.152978515625,0.2,9.750760021805764,7840,0.0003,3.0643255710601807,-0.5396442905068397,0.9554172158241272
364,58.148,170.43,606208,1665,296,-0.018753388123877814,0.02277084,0.162109375,0.2,10.509005119651556,7850,0.0003,1.806792974472046,-0.6302681929431856,0.9399538040161133
364,56.711999999999996,173.22,608256,1670,297,-0.015056327581987716,0.014586205,0.077099609375,0.2,9.696614738553762,7860,0.0003,3.529697895050049,-0.30917502492666243,0.9602940678596497
364,56.49000000000001,174.5,610304,1676,298,-0.017057096333883238,0.025664683,0.150341796875,0.2,9.669885709881783,7870,0.0003,2.950927734375,-0.4919962455518544,0.9456639289855957
364,60.492999999999995,167.48,612352,1680,299,-0.016745860506489407,0.022045376,0.181005859375,0.2,8.174259569495916,7880,0.0003,1.7741730213165283,-0.6089912802912295,0.944091796875
364,58.661,170.35,614400,1685,300,-0.02822458416048903,0.015517881,0.133447265625,0.2,12.334455558657647,7890,0.0003,3.0046048164367676,-0.3748609949834645,0.9585172533988953
364,60.213999999999984,167.31,616448,1690,301,-0.026184290469973347,0.030839311,0.217138671875,0.2,11.234974670410157,7900,0.0003,3.159118890762329,-0.658180921152234,0.9546604752540588
364,62.228,163.6,618496,1695,302,-0.016619455737236423,0.016619956,0.10458984375,0.2,11.623516131937503,7910,0.0003,2.4923388957977295,-0.3526802791748196,0.9630318880081177
365,59.65600000000001,169.9,620544,1699,303,-0.009108877103426494,0.019127691,0.13203125,0.2,7.672653944790364,7920,0.0003,3.197871685028076,-0.39638422299176457,0.9599387645721436
365,55.42500000000001,177.36,622592,1704,304,-0.017293994428473524,0.030823944,0.23388671875,0.2,5.546803991124034,7930,0.0003,1.1677132844924927,-0.7820656763389706,0.9483819603919983
365,51.90599999999999,182.55,624640,1709,305,-0.022770382153976244,0.03448471,0.2513671875,0.2,9.785955237597227,7940,0.0003,2.061554431915283,-0.6489029851742089,0.9534032344818115
365,53.424,180.07,626688,1715,306,-0.013505622136290186,0.015858885,0.13203125,0.2,11.339882174879312,7950,0.0003,3.4223740100860596,-0.5403554927557707,0.9398390650749207
365,49.097,184.05,628736,1720,307,-0.014684838728862814,0.010052697,0.1255859375,0.2,14.670390689373017,7960,0.0003,3.158644437789917,-0.5422552421689033,0.9581699967384338
365,45.577999999999996,191.9,630784,1724,308,-0.011014254186011384,0.028254656,0.17177734375,0.2,10.297980562597512,7970,0.0003,3.0713210105895996,-0.691897863894701,0.964127242565155
365,42.92800000000001,196.59,632832,1729,309,-0.01993879069777904,0.016255897,0.144580078125,0.2,14.65955560952425,7980,0.0003,5.040424823760986,-0.6400511309504509,0.9559261202812195
366,43.389,196.01,634880,1734,310,-0.01318862053885823,0.023396589,0.20380859375,0.2,7.905118760094046,7990,0.0003,1.288650393486023,-0.6746713724918664,0.9507802724838257
366,40.0,202.63,636928,1739,311,-0.01947871576412581,0.01801501,0.133349609375,0.2,13.058473454415799,8000,0.0003,4.313405513763428,-0.5162125252187252,0.9553484916687012
366,38.108999999999995,206.42,638976,1744,312,-0.018505279117380268,0.022865992,0.177490234375,0.2,12.875832919776439,8010,0.0003,3.5348169803619385,-0.6113838399760425,0.9424856901168823
366,39.900999999999996,200.31,641024,1749,313,-0.016040382078062975,0.01352671,0.122119140625,0.2,12.652632175385952,8020,0.0003,7.383316993713379,-0.47889450965449215,0.9528444409370422
366,44.19200000000001,194.04,643072,1754,314,-0.008103883036528713,0.018819677,0.16318359375,0.2,10.204351653903723,8030,0.0003,2.442957878112793,-0.6824785044416786,0.9423635601997375
366,42.35300000000001,198.42,645120,1759,315,-0.021954911820648702,0.014739034,0.146435546875,0.2,22.046495391428472,8040,0.0003,8.257858276367188,-0.5936448647640645,0.9456672668457031
366,39.847,203.45,647168,1764,316,-0.018437145862844773,0.021060131,0.159033203125,0.2,13.121608044952154,8050,0.0003,6.823801517486572,-0.5461529104039073,0.9548952579498291
366,41.604000000000006,203.77,649216,1769,317,-0.01319535297807306,0.018029302,0.1587890625,0.2,13.992948198318482,8060,0.0003,7.055122375488281,-0.6045595393516123,0.9644232392311096
367,44.48799999999999,198.43,651264,1773,318,-0.013184688471665141,0.046094075,0.17744140625,0.2,10.099194625020028,8070,0.0003,1.7886435985565186,-0.6494753829203546,0.9569701552391052
367,44.678000000000004,198.48,653312,1778,319,-0.015521410577639472,0.009208685,0.106201171875,0.2,19.790856048464775,8080,0.0003,5.0255961418151855,-0.5021064016036689,0.9473210573196411
367,45.507,196.33,655360,1783,320,-0.01594271215290064,0.016195288,0.12802734375,0.2,16.765351846814156,8090,0.0003,5.780110836029053,-0.5752996643073857,0.9490115642547607
367,49.07799999999998,189.82,657408,1788,321,-0.02337309507711325,0.015207477,0.139501953125,0.2,18.16672998517752,8100,0.0003,4.942104339599609,-0.5188186634331942,0.9274891018867493
367,53.87799999999999,183.82,659456,1794,322,-0.020651990332407878,0.013010958,0.137939453125,0.2,17.15026479959488,8110,0.0003,6.314017295837402,-0.4991354327648878,0.9375813007354736
367,50.91400000000001,189.03,661504,1798,323,-0.0188638546722359,0.017320655,0.12802734375,0.2,12.122032679617405,8120,0.0003,3.711129903793335,-0.4147277290932834,0.9363175630569458
367,51.065,188.29,663552,1803,324,-0.01793791740346933,0.022491168,0.19892578125,0.2,9.761886095255614,8130,0.0003,2.188628673553467,-0.7105894106440246,0.9474876523017883
368,55.76,178.22,665600,1808,325,-0.016156123555265366,0.020105675,0.160498046875,0.2,14.38741564899683,8140,0.0003,5.457880973815918,-0.6083454241044819,0.9484155774116516
368,58.64600000000002,173.29,667648,1813,326,-0.015381067505222746,0.011440406,0.11181640625,0.2,15.630483169853687,8150,0.0003,5.41896915435791,-0.4594957984983921,0.9545914530754089
368,58.379000000000005,173.84,669696,1818,327,-0.019848389929393306,0.013939002,0.137744140625,0.2,16.1155509904027,8160,0.0003,5.419404029846191,-0.5069719077087939,0.944853663444519
368,53.655999999999985,182.39,671744,1823,328,-0.020686071005184204,0.020431738,0.20439453125,0.2,13.989438146352768,8170,0.0003,6.141706466674805,-0.7161771396175027,0.9556921720504761
368,50.03,189.6,673792,1828,329,-0.014034476826782338,0.01871713,0.1837890625,0.2,13.901300904899836,8180,0.0003,3.599896192550659,-0.7660268507897854,0.9491484761238098
368,50.48,187.14,675840,1833,330,-0.012131592603691389,0.022675518,0.16005859375,0.2,13.568709716945886,8190,0.0003,5.6116557121276855,-0.7215392967686057,0.9458327889442444
368,47.298999999999985,193.32,677888,1838,331,-0.011099475766241085,0.011456265,0.135107421875,0.2,16.236724373698234,8200,0.0003,4.173225402832031,-0.5219095459207892,0.9440068006515503
368,50.09300000000001,188.43,679936,1842,332,-0.017506335774669424,0.01765827,0.158447265625,0.2,22.822170984745025,8210,0.0003,11.248024940490723,-0.6420967715792358,0.9429559707641602
369,46.70199999999999,194.74,681984,1847,333,-0.01559512478997931,0.012865091,0.12197265625,0.2,18.11573611944914,8220,0.0003,5.95393180847168,-0.48059247629716995,0.9395138025283813
369,45.77799999999999,195.92,684032,1852,334,-0.020227239021915012,0.03152202,0.206689453125,0.2,13.59186582416296,8230,0.0003,3.5351147651672363,-0.7032486362382769,0.9433956742286682
369,42.193000000000005,203.64,686080,1857,335,-0.01801806727598887,0.01794113,0.146875,0.2,21.022248934209347,8240,0.0003,6.461200714111328,-0.65229332735762,0.9444214105606079
369,41.727999999999994,204.61,688128,1862,336,-0.01574445182195632,0.014597414,0.142626953125,0.2,24.070767365396023,8250,0.0003,8.098871231079102,-0.6101254172623157,0.9235983490943909
369,43.533,200.69,690176,1867,337,-0.011254316406848375,0.017898811,0.148291015625,0.2,17.29606242030859,8260,0.0003,3.0230164527893066,-0.6369564783759415,0.9075265526771545
369,50.157,188.25,692224,1872,338,-0.017675225852872244,0.015701108,0.144140625,0.2,13.594999979436398,8270,0.0003,2.527677536010742,-0.5768935928121209,0.9321421384811401
369,49.00699999999999,190.81,694272,1877,339,-0.023370637578773314,0.013003401,0.125732421875,0.2,21.49544408172369,8280,0.0003,7.674310684204102,-0.5481125671416521,0.9195026755332947
369,50.87200000000001,187.79,696320,1882,340,-0.0164933694381034,0.017408494,0.1349609375,0.2,16.583464050292967,8290,0.0003,4.92318058013916,-0.5533276648260653,0.9426836967468262
370,49.687,190.38,698368,1887,341,-0.024020894087152557,0.027623076,0.18740234375,0.2,17.148536954820155,8300,0.0003,4.101708889007568,-0.5865539674647152,0.938442587852478
370,55.705999999999996,179.41,700416,1891,342,-0.021844589061220176,0.017450497,0.132958984375,0.2,15.612824319303035,8310,0.0003,4.007286548614502,-0.559468690212816,0.9445416331291199
370,53.00000000000001,182.89,702464,1896,343,-0.01297001103666844,0.013582079,0.110791015625,0.2,12.528348134458065,8320,0.0003,4.736985206604004,-0.44114340776577593,0.9326445460319519
370,54.082,180.42,704512,1901,344,-0.012664748163660988,0.018719897,0.1814453125,0.2,9.287182388454676,8330,0.0003,2.8807425498962402,-0.6419115168042481,0.9332565665245056
370,55.293,178.48,706560,1907,345,-0.016772161604603753,0.019831965,0.150439453125,0.2,9.77949216887355,8340,0.0003,3.508596658706665,-0.49206411838531494,0.9471580386161804
370,59.383,170.22,708608,1911,346,-0.012746590211463626,0.016821453,0.14814453125,0.2,7.790787054598331,8350,0.0003,2.9552409648895264,-0.49700821097940207,0.9481964707374573
370,58.66799999999999,171.58,710656,1916,347,-0.01913621978892479,0.015106806,0.10107421875,0.2,13.236197429895402,8360,0.0003,6.782864570617676,-0.3901296081952751,0.9633358120918274
370,61.958,165.53,712704,1921,348,-0.020789642150339203,0.02243716,0.14951171875,0.2,9.168797964602708,8370,0.0003,2.1343905925750732,-0.512490672711283,0.9659565687179565
371,62.218999999999994,165.13,714752,1926,349,-0.01897504697262775,0.01643322,0.153515625,0.2,7.5458140186965466,8380,0.0003,1.1714537143707275,-0.49249490788206457,0.9557759761810303
371,60.15,169.39,716800,1930,350,-0.01479683534053038,0.017218007,0.147998046875,0.2,10.534779731929302,8390,0.0003,3.2042994499206543,-0.5511787554249168,0.9625412225723267
371,59.28500000000001,172.55,718848,1935,351,-0.01918464638001751,0.012755668,0.127392578125,0.2,14.863978105783463,8400,0.0003,4.934986114501953,-0.5326899103820324,0.9576399922370911
371,59.84,171.97,720896,1941,352,-0.027076979452976956,0.026948022,0.20908203125,0.2,10.472167612612248,8410,0.0003,4.413147926330566,-0.7477242182940245,0.9561477899551392
371,60.311000000000014,171.31,722944,1946,353,-0.023364554703584874,0.013256438,0.135595703125,0.2,17.18774172216654,8420,0.0003,5.795587539672852,-0.5444092851132154,0.9497676491737366
371,59.31,173.29,724992,1950,354,-0.019707994790951488,0.015863251,0.12275390625,0.2,12.739201359450817,8430,0.0003,3.635256052017212,-0.45376952830702066,0.9476476907730103
371,57.841000000000015,176.28,727040,1955,355,-0.015599054915946908,0.01429183,0.109130859375,0.2,13.966875870525836,8440,0.0003,4.192341327667236,-0.4508337845094502,0.9553359746932983
371,58.318999999999996,175.31,729088,1960,356,-0.01823989735421492,0.018531837,0.143603515625,0.2,12.43926685601473,8450,0.0003,3.1888320446014404,-0.4738085365854204,0.9491634964942932
372,62.688,165.89,731136,1965,357,-0.012665021866268944,0.01386819,0.116796875,0.2,13.072672267258167,8460,0.0003,4.903380870819092,-0.4796631123870611,0.9528017044067383
372,61.98399999999999,165.74,733184,1969,358,-0.018795941646385473,0.011228166,0.1046875,0.2,11.733021104335785,8470,0.0003,5.637596607208252,-0.36185095994733274,0.9586948752403259
372,67.64099999999999,154.61,735232,1974,359,-0.005399508704431355,0.018501716,0.12626953125,0.2,7.578431218862534,8480,0.0003,1.2983747720718384,-0.46495016003027556,0.9468992948532104
372,65.021,159.44,737280,1979,360,-0.018534130946500228,0.012921469,0.12978515625,0.2,13.030754210799932,8490,0.0003,4.154011249542236,-0.4463645627722144,0.9571199417114258
372,62.922,163.45,739328,1984,361,-0.015364143758779392,0.016484547,0.14716796875,0.2,11.294088789075612,8500,0.0003,3.946462869644165,-0.6095803790725768,0.9570895433425903
372,59.79599999999999,169.74,741376,1988,362,-0.018150769466592463,0.02672181,0.1828125,0.2,7.655036605894566,8510,0.0003,2.4277210235595703,-0.6206819939427077,0.9642730355262756
372,62.65699999999999,163.55,743424,1993,363,-0.019720076183148194,0.025667451,0.17744140625,0.2,7.472827266156673,8520,0.0003,2.026853561401367,-0.6659505631774664,0.9606969952583313
373,62.00900000000001,164.61,745472,1998,364,-0.019198894189321435,0.013498804,0.101025390625,0.2,9.1605849057436,8530,0.0003,2.4900994300842285,-0.29993951143696906,0.9677804708480835
373,62.482000000000006,163.63,747520,2003,365,-0.01598732547572581,0.016913565,0.1349609375,0.2,10.398814480751753,8540,0.0003,5.093042373657227,-0.5409150914289057,0.959679365158081
373,62.037,165.82,749568,2008,366,-0.0182811862352537,0.014913701,0.110498046875,0.2,9.62042386457324,8550,0.0003,6.122448444366455,-0.3908306535333395,0.9639990329742432
373,60.34899999999999,169.27,751616,2013,367,-0.012442501373880078,0.021327445,0.15830078125,0.2,7.431589879095554,8560,0.0003,1.873988389968872,-0.5200840811245143,0.9500848054885864
373,54.748999999999995,177.14,753664,2018,368,-0.014258924292516895,0.023207493,0.164453125,0.2,10.935509746521712,8570,0.0003,2.391242265701294,-0.662266141269356,0.9581434726715088
373,59.51599999999999,167.92,755712,2023,369,-0.017298296876833773,0.017562589,0.1828125,0.2,12.36626619771123,8580,0.0003,5.623632431030273,-0.6491192570887506,0.9570925831794739
373,63.989,158.76,757760,2028,370,-0.017448813494411297,0.01024638,0.093798828125,0.2,16.293879541754723,8590,0.0003,5.358532905578613,-0.37120108655653894,0.9475619792938232
373,59.318999999999996,167.52,759808,2032,371,-0.015881833755702245,0.019544158,0.1263671875,0.2,9.193309441953897,8600,0.0003,2.268969774246216,-0.4146558585576713,0.9632357954978943
373,58.212999999999994,169.69,761856,2037,372,-0.01736351577710593,0.022899251,0.1849609375,0.2,9.81971697062254,8610,0.0003,4.250588417053223,-0.692029620334506,0.953175961971283
373,55.785,174.65,763904,2043,373,-0.015454816480632872,0.016331544,0.142822265625,0.2,12.072188633680344,8620,0.0003,4.052039623260498,-0.5247105398215354,0.9513198733329773
373,52.732,180.44,765952,2048,374,-0.016235710465116425,0.017234467,0.15751953125,0.2,13.86368081048131,8630,0.0003,4.520837306976318,-0.6135416561737657,0.960576057434082
374,51.466,183.28,768000,2053,375,-0.016317117093421984,0.017742628,0.16279296875,0.2,10.011051882058382,8640,0.0003,5.302098751068115,-0.6542577250860632,0.9445759654045105
374,48.23000000000001,188.68,770048,2057,376,-0.017633757370640525,0.016661052,0.166064453125,0.2,9.3092780739069,8650,0.0003,2.6099143028259277,-0.6898563208058477,0.9628641605377197
374,49.40700000000001,189.41,772096,2062,377,-0.02234799423313234,0.030113354,0.191796875,0.2,9.269945210963488,8660,0.0003,2.502244472503662,-0.7392807528376579,0.963082492351532
374,46.372,193.98,774144,2066,378,-0.01675082019501133,0.013235191,0.135791015625,0.2,13.602226638048887,8670,0.0003,7.388068199157715,-0.6802775923162698,0.9650800824165344
374,43.99,198.22,776192,2071,379,-0.023747454149997793,0.017758606,0.175146484375,0.2,22.880468371510506,8680,0.0003,9.800168991088867,-0.6432125982828438,0.9404388070106506
374,42.59000000000001,201.29,778240,2077,380,-0.020760216123017018,0.015405987,0.1404296875,0.2,17.852020205557345,8690,0.0003,5.819663047790527,-0.5373493337072432,0.9429686665534973
374,43.745999999999995,198.8,780288,2082,381,-0.01783256656344747,0.01647383,0.140869140625,0.2,18.349000518023967,8700,0.0003,6.468008995056152,-0.5990487463772297,0.9401017427444458
374,42.055,202.22,782336,2087,382,-0.02337205843068659,0.014208058,0.17587890625,0.2,14.67722702845931,8710,0.0003,4.102782249450684,-0.5931364141404629,0.9396104216575623
374,42.518,201.44,784384,2092,383,-0.017090814364200922,0.015503988,0.1603515625,0.2,13.70423519462347,8720,0.0003,4.762932300567627,-0.5993857518769801,0.9393122792243958
375,47.45299999999998,191.52,786432,2096,384,-0.018803160497918726,0.020191647,0.188818359375,0.2,14.366173654794693,8730,0.0003,4.708329677581787,-0.6823010466992855,0.9506286978721619
375,45.644,193.59,788480,2101,385,-0.020881918049417435,0.011030983,0.1095703125,0.2,18.342030104994773,8740,0.0003,8.731473922729492,-0.3819638199172914,0.9438388347625732
375,45.30199999999999,193.67,790528,2106,386,-0.01455462003359571,0.031711068,0.21318359375,0.2,7.912846779823303,8750,0.0003,1.7697265148162842,-0.7567678458988667,0.951866626739502
375,51.64000000000001,182.2,792576,2111,387,-0.01633392405055929,0.018469835,0.1685546875,0.2,18.70445418059826,8760,0.0003,5.046510219573975,-0.6596278944052756,0.9344468116760254
375,49.56500000000001,185.56,794624,2115,388,-0.02188411238603294,0.010315192,0.117236328125,0.2,16.69429480880499,8770,0.0003,3.6621570587158203,-0.44416270377114414,0.9533871412277222
375,51.025,180.68,796672,2121,389,-0.01172709307866171,0.0125547815,0.143212890625,0.2,8.643038931488991,8780,0.0003,2.9957540035247803,-0.5945652676746249,0.9362186193466187
375,48.438,185.36,798720,2126,390,-0.011654508112405893,0.016680807,0.114697265625,0.2,13.355926114320756,8790,0.0003,4.788448333740234,-0.5171179208904505,0.9356523752212524
375,48.258999999999986,185.24,800768,2131,391,-0.012443095148773864,0.014905728,0.145849609375,0.2,10.968523465842008,8800,0.0003,3.9954893589019775,-0.6656564053148031,0.9432148337364197
375,47.666,182.6,802816,2136,392,-0.015945986853330395,0.019473258,0.1705078125,0.2,15.438526612520217,8810,0.0003,4.622319221496582,-0.6045059156604111,0.9498810172080994
375,44.453,185.84,804864,2140,393,-0.006363857764517889,0.016402466,0.143603515625,0.2,9.595992095768452,8820,0.0003,3.5356814861297607,-0.5777774270623922,0.934198260307312
376,48.523,179.4,806912,2145,394,-0.00810973334737355,0.020340662,0.12373046875,0.2,11.929362250864505,8830,0.0003,4.816562652587891,-0.5229404176585376,0.9149150848388672
376,51.549,174.27,808960,2150,395,-0.01104607687011594,0.016476436,0.14091796875,0.2,8.632441019266844,8840,0.0003,3.6649532318115234,-0.48587422976270317,0.9396935105323792
376,56.96000000000001,164.33,811008,2155,396,-0.014738690124067944,0.012971587,0.110009765625,0.2,9.041365429759026,8850,0.0003,3.3762762546539307,-0.3887584508862346,0.9594325423240662
376,59.40500000000001,160.68,813056,2161,397,-0.01069956049323082,0.013372518,0.105224609375,0.2,5.487854202836752,8860,0.0003,1.8215733766555786,-0.3243076412472874,0.9507195949554443
376,64.81300000000002,150.92,815104,2165,398,-0.021683733528334415,0.018195838,0.12587890625,0.2,7.7814153335988525,8870,0.0003,2.6891117095947266,-0.3780087810941041,0.9609759449958801
376,67.83200000000001,145.36,817152,2170,399,-0.015223564523330424,0.015847173,0.11650390625,0.2,8.913936426490546,8880,0.0003,3.677792549133301,-0.4077838396653533,0.9585248827934265
376,67.698,148.92,819200,2175,400,-0.004316650246619247,0.01153029,0.121923828125,0.2,6.1387744344770905,8890,0.0003,1.8425811529159546,-0.5015267638489604,0.9330377578735352
376,68.90700000000001,146.6,821248,2180,401,-0.017130078274203698,0.0154856555,0.134423828125,0.2,8.28970385864377,8900,0.0003,1.9534566402435303,-0.5262555330991745,0.9622014760971069
376,67.383,149.49,823296,2185,402,-0.016107314237160608,0.011240498,0.119189453125,0.2,10.280474443733691,8910,0.0003,4.283947467803955,-0.47040398633107544,0.9638696908950806
376,61.026,157.67,825344,2190,403,-0.013579783176828642,0.016646365,0.153955078125,0.2,9.972982659190894,8920,0.0003,2.960767984390259,-0.6075569328851997,0.9617469310760498
376,58.54300000000001,162.43,827392,2195,404,-0.017929079718305728,0.012648984,0.14228515625,0.2,15.448718053102493,8930,0.0003,3.764482259750366,-0.5884585432708264,0.9593926668167114
376,56.79400000000001,167.14,829440,2200,405,-0.023035516048548744,0.016880332,0.165576171875,0.2,19.953431184589864,8940,0.0003,6.348612308502197,-0.6800928701646626,0.9534907341003418
377,58.813,162.79,831488,2205,406,-0.016505985558615065,0.019589365,0.130517578125,0.2,14.000441448390484,8950,0.0003,5.825197219848633,-0.5039720055647194,0.9552322626113892
377,53.522999999999996,170.0,833536,2209,407,-0.019835213315673172,0.012413844,0.068798828125,0.2,14.576518419384957,8960,0.0003,2.8468825817108154,-0.2767774457577616,0.9550572037696838
377,57.18,165.53,835584,2214,408,-0.01827840433397796,0.025550295,0.17265625,0.2,8.776839834451675,8970,0.0003,1.5164611339569092,-0.5505419068969786,0.9498690962791443
377,55.619,168.79,837632,2219,409,-0.01458545775822131,0.019906396,0.15517578125,0.2,6.5840051278471945,8980,0.0003,2.4828875064849854,-0.4787333669140935,0.9463097453117371
377,52.68999999999999,173.75,839680,2224,410,-0.01963608454389032,0.024698718,0.169287109375,0.2,9.829410791397095,8990,0.0003,2.906883716583252,-0.551769171282649,0.9414387941360474
377,55.332,172.72,841728,2230,411,-0.01909240870299982,0.025073353,0.2,0.2,10.175786156207323,9000,0.0003,1.5066637992858887,-0.749126166664064,0.9522650837898254
377,59.364000000000004,165.46,843776,2234,412,-0.01660619153699372,0.015041004,0.14140625,0.2,10.953835848718882,9010,0.0003,4.455587387084961,-0.5227859904058277,0.9530720114707947
377,59.15599999999999,164.78,845824,2239,413,-0.01397310744287097,0.013434041,0.140234375,0.2,8.317464097589255,9020,0.0003,2.782573938369751,-0.45163679141551255,0.9589179754257202
377,55.677,171.59,847872,2244,414,-0.01818006623943802,0.01513328,0.12802734375,0.2,11.100739531964063,9030,0.0003,3.4822843074798584,-0.41363779818639157,0.955350935459137
377,53.883,175.07,849920,2249,415,-0.020913053429103455,0.016119072,0.146630859375,0.2,12.381061811000109,9040,0.0003,4.386786937713623,-0.5679466461762785,0.9636117815971375
377,58.230999999999995,169.33,851968,2254,416,-0.016808289075561332,0.014082884,0.13828125,0.2,8.402503764629364,9050,0.0003,1.654555320739746,-0.4873696181923151,0.9452584981918335
377,62.31700000000001,161.4,854016,2259,417,-0.01794244609773159,0.017080477,0.11923828125,0.2,8.131508658081293,9060,0.0003,3.9498021602630615,-0.3683250192552805,0.9572739601135254
378,65.72399999999999,154.62,856064,2264,418,-0.008163089708250481,0.011233346,0.091064453125,0.2,6.355881040543318,9070,0.0003,2.7005374431610107,-0.3463231814093888,0.9577102065086365
378,63.71099999999999,159.15,858112,2269,419,-0.014457348619180266,0.016230192,0.163427734375,0.2,5.7758090130984785,9080,0.0003,1.166627287864685,-0.5150459068827331,0.9525085687637329
378,63.299,160.26,860160,2274,420,-0.017948892686399633,0.01545419,0.1396484375,0.2,10.036205542087554,9090,0.0003,3.2100863456726074,-0.5874742067418992,0.9679878354072571
378,64.10300000000001,159.1,862208,2278,421,-0.012658371760335286,0.020395888,0.120703125,0.2,6.736086077988148,9100,0.0003,2.086374282836914,-0.42680346183478834,0.9661492705345154
378,67.345,151.79,864256,2283,422,-0.013686598773347214,0.0128873745,0.13388671875,0.2,5.279023156687617,9110,0.0003,1.648366928100586,-0.47734392853453755,0.9611801505088806
378,64.69500000000001,156.52,866304,2288,423,-0.009081423800671473,0.010624624,0.08955078125,0.2,6.9293126374483105,9120,0.0003,2.5891823768615723,-0.31238552937284114,0.9638973474502563
378,63.55499999999999,159.56,868352,2294,424,-0.015786430099979043,0.025154421,0.15556640625,0.2,5.266726118326187,9130,0.0003,1.2473784685134888,-0.4610450734384358,0.9635388851165771
378,60.20700000000001,165.78,870400,2299,425,-0.01806182981817983,0.013451265,0.132373046875,0.2,9.202750777453184,9140,0.0003,2.7054779529571533,-0.5428223724476993,0.9695633053779602
378,60.788000000000004,165.11,872448,2304,426,-0.022115068981656806,0.022550289,0.179541015625,0.2,9.437866023182869,9150,0.0003,4.723809242248535,-0.6149167712777853,0.9612366557121277
