time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/value_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range
479,0.2810000000000008,77.72,401408,196,837,-1.0062954703345894,0.012753181,-0.014201333119126502,1950,26.32975489497185,6.415109634399414,0.0003,0.17070168256759644,0.139794921875,0.2
479,2.421,75.07,403456,197,841,-1.031916737370193,0.017168399,-0.018779665560577995,1960,29.17794886827469,14.848690032958984,0.0003,0.42491376399993896,0.16220703125,0.2
479,5.784000000000001,69.39,405504,198,846,-0.9824838509783149,0.010646328,-0.014652749562810641,1970,39.64443942904472,12.936136245727539,0.0003,0.46279382705688477,0.1205078125,0.2
479,9.988,61.38,407552,199,850,-0.9183036673814058,0.01241656,-0.016787399462191387,1980,37.49817593693733,16.58148765563965,0.0003,0.24357235431671143,0.13056640625,0.2
479,9.177000000000001,63.46,409600,200,854,-0.9382736647501588,0.012865499,-0.014994601054058875,1990,28.773826023936273,11.000358581542969,0.0003,0.37445366382598877,0.14072265625,0.2
479,8.875,63.37,411648,201,859,-0.9865900944918394,0.017888466,-0.011631318721629213,2000,24.22052443921566,9.698294639587402,0.0003,0.16286003589630127,0.172802734375,0.2
478,4.513000000000001,71.34,413696,202,863,-0.8917772153392434,0.014208272,-0.01870151221519336,2010,23.48356454372406,7.485855579376221,0.0003,0.22443562746047974,0.155712890625,0.2
478,5.155,69.84,415744,203,868,-1.043528026342392,0.014538231,-0.016134172871534246,2020,18.79053843766451,7.336587905883789,0.0003,0.34441643953323364,0.17060546875,0.2
478,5.14,70.49,417792,204,872,-0.9942964332178235,0.013319624,-0.017040437513787764,2030,26.39827884733677,9.125832557678223,0.0003,0.2961188554763794,0.15263671875,0.2
478,4.519000000000001,71.84,419840,205,877,-0.8990460351109505,0.014082903,-0.0166922644697479,2040,29.389695596694946,11.846933364868164,0.0003,0.24642837047576904,0.157568359375,0.2
478,6.987,67.36,421888,206,881,-1.018894980289042,0.018147819,-0.019003878235525917,2050,21.935712710022926,8.104325294494629,0.0003,0.12718331813812256,0.20400390625,0.2
478,4.854,71.13,423936,207,886,-0.9519780153408647,0.014116794,-0.020615784978144803,2060,23.2556192278862,11.235677719116211,0.0003,0.18539679050445557,0.152099609375,0.2
478,3.906999999999999,72.6,425984,208,890,-0.9750914059579372,0.018511772,-0.017181098958826625,2070,20.720346665382387,4.789130210876465,0.0003,0.3291856050491333,0.205029296875,0.2
478,6.584000000000002,66.42,428032,209,895,-0.9067734701558947,0.013110109,-0.018916671386978123,2080,28.073197320103645,13.054018020629883,0.0003,0.3049688935279846,0.141064453125,0.2
478,10.003,60.41,430080,210,899,-0.9308524176478385,0.022852458,-0.023885501206677873,2090,21.620468662679194,7.626494407653809,0.0003,0.15067660808563232,0.17998046875,0.2
477,8.944,62.11,432128,211,904,-0.9285470081493259,0.015162181,-0.01684084257867653,2100,21.522761976718904,9.48172664642334,0.0003,0.06102043390274048,0.1564453125,0.2
477,7.943,64.6,434176,212,908,-0.9406372234225273,0.019483421,-0.01416323994853883,2110,17.974817091226576,8.66218376159668,0.0003,0.3787078857421875,0.173828125,0.2
477,9.780000000000001,61.01,436224,213,913,-0.9589641992002725,0.018729629,-0.01516526170889847,2120,19.779917153716088,7.006935119628906,0.0003,0.15044665336608887,0.200146484375,0.2
477,10.51,60.22,438272,214,917,-0.849791344255209,0.018001208,-0.018102993855427484,2130,18.574821624159814,6.00071382522583,0.0003,0.2620390057563782,0.1529296875,0.2
477,12.518999999999998,57.0,440320,215,922,-0.9465000385418534,0.013160677,-0.01887511198001448,2140,15.94082065075636,6.4093828201293945,0.0003,0.3436482548713684,0.160400390625,0.2
477,11.702,58.67,442368,216,926,-0.9058998422697186,0.020739537,-0.024058195126417558,2150,18.097793278098106,8.305237770080566,0.0003,0.43148601055145264,0.204931640625,0.2
477,9.924000000000001,61.59,444416,217,930,-0.9241061495617032,0.01485903,-0.020582404168089853,2160,17.7866672039032,4.200638294219971,0.0003,0.40119701623916626,0.174658203125,0.2
477,7.476,64.55,446464,218,935,-0.9679339921101928,0.01754691,-0.01946938995097298,2170,14.941575257480144,5.113157272338867,0.0003,0.42794114351272583,0.188818359375,0.2
477,6.1979999999999995,66.02,448512,219,939,-0.9066066613420845,0.014720709,-0.013495354943734128,2180,14.34540431946516,6.267187595367432,0.0003,0.25189846754074097,0.1658203125,0.2
477,5.109,68.16,450560,220,944,-0.9763726452365518,0.015161289,-0.017886428264318965,2190,21.442369458079337,7.243027210235596,0.0003,0.459408700466156,0.16142578125,0.2
477,6.624,66.41,452608,221,948,-0.9692608965560794,0.015130244,-0.017170787684153765,2200,24.10753562152386,8.266467094421387,0.0003,0.5287802219390869,0.14697265625,0.2
477,8.078,65.25,454656,222,952,-0.9087008960545063,0.013605963,-0.016259522421023576,2210,24.19432206451893,7.464154243469238,0.0003,0.18314850330352783,0.145166015625,0.2
477,12.625,55.97,456704,223,957,-0.9025235580280423,0.015480714,-0.026249773491872474,2220,23.114757707715036,5.549612045288086,0.0003,0.4439460039138794,0.18212890625,0.2
477,10.428000000000003,59.74,458752,224,961,-0.8713415697216987,0.019789733,-0.0369697979913326,2230,16.683641174435614,5.405242443084717,0.0003,0.09433460235595703,0.2181640625,0.2
476,10.508,58.7,460800,225,966,-0.9400078801438212,0.016340932,-0.020372053794562816,2240,15.94339973181486,5.401672840118408,0.0003,0.44503939151763916,0.182568359375,0.2
476,12.775,54.94,462848,226,971,-0.8877445828169584,0.015509691,-0.020661873412609565,2250,22.69592869579792,7.607598781585693,0.0003,0.49643242359161377,0.164013671875,0.2
476,10.719000000000001,58.78,464896,227,976,-0.8706154763698578,0.014074047,-0.01886149898637086,2260,21.09394837617874,7.407587051391602,0.0003,0.4489120841026306,0.14921875,0.2
476,10.438000000000002,59.37,466944,228,980,-0.9347254138439893,0.017174706,-0.019488874019589274,2270,19.717383697628975,8.52750015258789,0.0003,0.4335342049598694,0.1951171875,0.2
475,7.521000000000002,65.24,468992,229,985,-0.8976433405652642,0.015056025,-0.020045109959028196,2280,21.793836852908136,5.380075931549072,0.0003,0.5791689157485962,0.158154296875,0.2
475,13.145,54.74,471040,230,989,-0.9126747714355588,0.015070792,-0.020288646563130897,2290,26.621058312058448,11.75808048248291,0.0003,0.5756877660751343,0.171044921875,0.2
475,16.269000000000002,49.01,473088,231,994,-0.7981012236326933,0.01831644,-0.01960033369687153,2300,19.671680381894113,8.665045738220215,0.0003,0.23868083953857422,0.18330078125,0.2
475,14.978,51.38,475136,232,999,-0.8329092334955931,0.013806747,-0.022624560970143648,2310,18.564598822593688,7.421076774597168,0.0003,0.4140053987503052,0.15380859375,0.2
474,13.369999999999997,54.38,477184,233,1004,-0.8671162690967321,0.022311011,-0.016467147646471857,2320,14.031876809895039,3.258591413497925,0.0003,0.3323957324028015,0.206103515625,0.2
474,9.062000000000001,61.58,479232,234,1009,-0.8801305746659637,0.015914947,-0.020207707335066515,2330,18.495909735560417,5.945235729217529,0.0003,0.5067362785339355,0.1642578125,0.2
474,8.392000000000001,62.92,481280,235,1014,-0.9663546400144696,0.014618957,-0.019189838369493374,2340,23.354310354590417,9.734127044677734,0.0003,0.5533172488212585,0.152392578125,0.2
474,8.121,63.41,483328,236,1019,-0.8919175874441863,0.012820109,-0.020031687659502494,2350,24.62603517174721,10.319463729858398,0.0003,0.48155951499938965,0.1357421875,0.2
473,12.726,55.62,485376,237,1024,-0.8818442545831203,0.02067742,-0.020698959416768047,2360,19.689730328321456,5.958279609680176,0.0003,0.17046219110488892,0.18193359375,0.2
473,12.221000000000002,56.46,487424,238,1028,-0.8455081153661013,0.0145642,-0.019091176135407294,2370,19.86024862229824,7.662374496459961,0.0003,0.42634522914886475,0.163330078125,0.2
473,13.398,54.55,489472,239,1033,-0.8548937559127807,0.014966963,-0.02192142342100851,2380,23.422319230437278,10.13181209564209,0.0003,0.4372904896736145,0.16865234375,0.2
473,16.228999999999996,49.35,491520,240,1038,-0.8485934633761645,0.015208457,-0.020732083216717,2390,20.491438686847687,6.22181510925293,0.0003,0.37261199951171875,0.179541015625,0.2
472,14.599999999999998,51.53,493568,241,1044,-0.796304946579039,0.013321983,-0.018851479789009317,2400,20.16569661796093,9.716472625732422,0.0003,0.41926389932632446,0.131396484375,0.2
472,16.307000000000002,47.7,495616,242,1049,-0.862724669650197,0.01726917,-0.024401873625174632,2410,19.78318599164486,6.903709411621094,0.0003,0.5345609188079834,0.1755859375,0.2
471,15.484999999999998,49.06,497664,243,1055,-0.775985074788332,0.015758168,-0.02079996914108051,2420,20.26967809200287,7.3177995681762695,0.0003,0.4816005825996399,0.1498046875,0.2
470,13.642999999999999,52.8,499712,244,1061,-0.8599159302189946,0.01647247,-0.022446375932486263,2430,17.953617805242537,6.821197509765625,0.0003,0.46680891513824463,0.168310546875,0.2
470,16.151,48.53,501760,245,1065,-0.8759451871737838,0.014663586,-0.016228572904947215,2440,15.518367935717105,6.369501113891602,0.0003,0.5907166004180908,0.17255859375,0.2
470,13.110000000000003,54.48,503808,246,1070,-0.822938565351069,0.015912551,-0.019944646654766984,2450,18.127736434340477,7.980682373046875,0.0003,0.5022419095039368,0.157666015625,0.2
470,13.585,52.65,505856,247,1075,-0.8657086618244648,0.017858151,-0.019253169017611073,2460,16.592280507087708,3.9861488342285156,0.0003,0.39216482639312744,0.17646484375,0.2
470,13.225999999999999,53.44,507904,248,1079,-0.8463268166407942,0.023814827,-0.016087803861591966,2470,16.134357418119908,5.931306838989258,0.0003,0.5205707550048828,0.172265625,0.2
470,13.74,52.32,509952,249,1083,-0.8437199266627431,0.01390103,-0.019112340337596834,2480,18.942487899959087,5.611078262329102,0.0003,0.6693054437637329,0.15302734375,0.2
470,12.849,53.84,512000,250,1088,-0.8428051633760333,0.017881364,-0.021539212988864166,2490,21.464137917757036,9.461100578308105,0.0003,0.6119301319122314,0.155029296875,0.2
470,10.761999999999999,57.64,514048,251,1092,-0.9498398127034307,0.014931114,-0.023024410725338385,2500,24.24934176951647,11.356426239013672,0.0003,0.7273211479187012,0.17900390625,0.2
470,9.303,60.84,516096,252,1096,-0.8675440864637494,0.013568728,-0.019640951900510118,2510,35.025139251351355,13.811287879943848,0.0003,0.6420542597770691,0.146923828125,0.2
470,10.347999999999999,59.52,518144,253,1101,-0.8659718226641416,0.013158005,-0.01565290387661662,2520,32.485857331752776,16.438735961914062,0.0003,0.623700737953186,0.13251953125,0.2
470,10.427999999999999,59.17,520192,254,1105,-0.9283629011362791,0.016702672,-0.018902218983566855,2530,36.352795511484146,14.988730430603027,0.0003,0.5712510347366333,0.141357421875,0.2
470,9.521,60.64,522240,255,1110,-0.8767915373668075,0.011847078,-0.014455871372774709,2540,34.567977133393285,15.183156967163086,0.0003,0.6093401908874512,0.1326171875,0.2
470,12.988,53.69,524288,256,1115,-0.8579980500042439,0.013742408,-0.01536838286119746,2550,39.11371163129807,16.672712326049805,0.0003,0.5548622608184814,0.137939453125,0.2
469,15.183,50.16,526336,257,1120,-0.8203264253214002,0.015012294,-0.019411857947125098,2560,33.364959847927096,13.433684349060059,0.0003,0.5599038600921631,0.163818359375,0.2
470,14.634,51.03,528384,258,1123,-0.835313088260591,0.015589738,-0.015561607052222825,2570,28.992753010988235,11.708723068237305,0.0003,0.5947035551071167,0.1546875,0.2
470,14.922999999999996,49.68,530432,259,1126,-0.8056691091507673,0.021195825,-0.013327974017011001,2580,26.598566725850105,7.378518104553223,0.0003,0.4120461344718933,0.173828125,0.2
470,13.893000000000002,51.22,532480,260,1131,-0.8413682812824845,0.013938319,-0.01566139389469754,2590,21.438849967718124,8.5374116897583,0.0003,0.6512079834938049,0.164501953125,0.2
470,12.580999999999996,52.78,534528,261,1135,-0.7726988017559051,0.015344106,-0.016099245398800123,2600,19.689001253247262,7.185014247894287,0.0003,0.6331812143325806,0.17412109375,0.2
471,12.243999999999996,52.93,536576,262,1138,-0.8622262028977274,0.023821183,-0.01663271077995887,2610,20.581169666349886,6.996240615844727,0.0003,0.5140116214752197,0.183056640625,0.2
470,13.884000000000004,50.27,538624,263,1143,-0.8018701490014791,0.014877746,-0.020238610230444466,2620,20.515118345618248,5.848723888397217,0.0003,0.6468328833580017,0.16923828125,0.2
470,13.77,51.06,540672,264,1150,-0.7637995727360248,0.015634608,-0.019222906314826104,2630,19.565341657400133,6.193097114562988,0.0003,0.38847851753234863,0.178515625,0.2
470,12.552,53.05,542720,265,1153,-0.8901335069909692,0.02018236,-0.021111911967454943,2640,23.23872314989567,7.646994590759277,0.0003,0.6785105466842651,0.1876953125,0.2
470,13.319999999999999,52.35,544768,266,1157,-0.8944611169397831,0.017460149,-0.02230559906747658,2650,25.66346907019615,7.869264602661133,0.0003,0.630305826663971,0.184619140625,0.2
470,11.100999999999999,57.26,546816,267,1161,-0.7753987452015281,0.013830325,-0.021527865409007065,2660,23.304144921898843,5.856618404388428,0.0003,0.6511090993881226,0.1580078125,0.2
471,11.799,56.05,548864,268,1164,-0.9001844357699156,0.013320358,-0.016943131254811304,2670,29.08324164748192,11.775629043579102,0.0003,0.6480981111526489,0.163671875,0.2
471,12.062999999999997,55.68,550912,269,1168,-0.8352146469056606,0.014300268,-0.01939056165283546,2680,29.765995082259177,9.507582664489746,0.0003,0.6017911434173584,0.166943359375,0.2
471,12.937999999999999,53.67,552960,270,1172,-0.8394952770322561,0.017834298,-0.024948674128972927,2690,23.520172148942947,12.057769775390625,0.0003,0.6481040716171265,0.18193359375,0.2
471,13.503,52.56,555008,271,1176,-0.8536257471889257,0.01690577,-0.01849307509837672,2700,29.463618490099908,11.833525657653809,0.0003,0.6470582485198975,0.15576171875,0.2
471,11.389999999999997,56.64,557056,272,1181,-0.8322441695258022,0.01836206,-0.015933251156820916,2710,22.970634192228317,7.76914644241333,0.0003,0.550312876701355,0.16640625,0.2
471,10.653000000000002,58.29,559104,273,1185,-0.8618142522871495,0.02156638,-0.021883426017302553,2720,21.969248396158218,9.421378135681152,0.0003,0.5873668193817139,0.184130859375,0.2
471,7.981999999999999,61.34,561152,274,1189,-0.9284077385440469,0.01812692,-0.016218960632977543,2730,21.923539187014104,7.044371128082275,0.0003,0.5967386364936829,0.17978515625,0.2
471,9.657,57.66,563200,275,1193,-0.8845139192417264,0.017068349,-0.019485399186669382,2740,21.276238553225994,8.376619338989258,0.0003,0.384235143661499,0.229736328125,0.2
472,10.351,56.36,565248,276,1197,-0.8148285264149309,0.016689414,-0.02694046258693561,2750,25.269006887078284,10.779223442077637,0.0003,0.596672534942627,0.169873046875,0.2
